microtime,millitime,numrecords,cptr
321040,321,8025,0x700020D0
321080,321,8026,0x700020E0
321120,321,8027,0x700020F0
321160,321,8028,0x70002100
321200,321,8029,0x70002110
321240,321,8030,0x70002120
321280,321,8031,0x70002130
321320,321,8032,0x70002140
321360,321,8033,0x70002150
321400,321,8034,0x70002160
321440,321,8035,0x70002170
321480,322,8036,0x70002180
321520,322,8037,0x70002190
321560,322,8038,0x700021A0
321600,322,8039,0x700021B0
321640,322,8040,0x700021C0
321680,322,8041,0x700021D0
321720,322,8042,0x700021E0
321760,322,8043,0x700021F0
321800,322,8044,0x70002200
321840,322,8045,0x70002210
321880,322,8046,0x70002220
321920,322,8047,0x70002230
321960,322,8048,0x70002240
322000,322,8049,0x70002250
322040,322,8050,0x70002260
322080,322,8051,0x70002270
322120,322,8052,0x70002280
322160,322,8053,0x70002290
322200,322,8054,0x700022A0
322240,322,8055,0x700022B0
322280,322,8056,0x700022C0
322320,322,8057,0x700022D0
322360,322,8058,0x700022E0
322400,322,8059,0x700022F0
322440,322,8060,0x70002300
322480,323,8061,0x70002310
322520,323,8062,0x70002320
322560,323,8063,0x70002330
322600,323,8064,0x70002340
322640,323,8065,0x70002350
322680,323,8066,0x70002360
322720,323,8067,0x70002370
322760,323,8068,0x70002380
322800,323,8069,0x70002390
322840,323,8070,0x700023A0
322880,323,8071,0x700023B0
322920,323,8072,0x700023C0
322960,323,8073,0x700023D0
323000,323,8074,0x700023E0
323040,323,8075,0x700023F0
323080,323,8076,0x70002400
323120,323,8077,0x70002410
323160,323,8078,0x70002420
323200,323,8079,0x70002430
323240,323,8080,0x70002440
323280,323,8081,0x70002450
323320,323,8082,0x70002460
323360,323,8083,0x70002470
323400,323,8084,0x70002480
323440,323,8085,0x70002490
323480,324,8086,0x700024A0
323520,324,8087,0x700024B0
323560,324,8088,0x700024C0
323600,324,8089,0x700024D0
323640,324,8090,0x700024E0
323680,324,8091,0x700024F0
323720,324,8092,0x70002500
323760,324,8093,0x70002510
323800,324,8094,0x70002520
323840,324,8095,0x70002530
323880,324,8096,0x70002540
323920,324,8097,0x70002550
323960,324,8098,0x70002560
324000,324,8099,0x70002570
324040,324,8100,0x70002580
324080,324,8101,0x70002590
324120,324,8102,0x700025A0
324160,324,8103,0x700025B0
324200,324,8104,0x700025C0
324240,324,8105,0x700025D0
324280,324,8106,0x700025E0
324320,324,8107,0x700025F0
324360,324,8108,0x70002600
324400,324,8109,0x70002610
324440,324,8110,0x70002620
324480,325,8111,0x70002630
324520,325,8112,0x70002640
324560,325,8113,0x70002650
324600,325,8114,0x70002660
324640,325,8115,0x70002670
324680,325,8116,0x70002680
324720,325,8117,0x70002690
324760,325,8118,0x700026A0
324800,325,8119,0x700026B0
324840,325,8120,0x700026C0
324880,325,8121,0x700026D0
324920,325,8122,0x700026E0
324960,325,8123,0x700026F0
325000,325,8124,0x70002700
325040,325,8125,0x70002710
325080,325,8126,0x70002720
325120,325,8127,0x70002730
325160,325,8128,0x70002740
325200,325,8129,0x70002750
325240,325,8130,0x70002760
325280,325,8131,0x70002770
325320,325,8132,0x70002780
325360,325,8133,0x70002790
325400,325,8134,0x700027A0
325440,325,8135,0x700027B0
325480,326,8136,0x700027C0
325520,326,8137,0x700027D0
325560,326,8138,0x700027E0
325600,326,8139,0x700027F0
325640,326,8140,0x70002800
325680,326,8141,0x70002810
325720,326,8142,0x70002820
325760,326,8143,0x70002830
325800,326,8144,0x70002840
325840,326,8145,0x70002850
325880,326,8146,0x70002860
325920,326,8147,0x70002870
325960,326,8148,0x70002880
326000,326,8149,0x70002890
326040,326,8150,0x700028A0
326080,326,8151,0x700028B0
326120,326,8152,0x700028C0
326160,326,8153,0x700028D0
326200,326,8154,0x700028E0
326240,326,8155,0x700028F0
326280,326,8156,0x70002900
326320,326,8157,0x70002910
326360,326,8158,0x70002920
326400,326,8159,0x70002930
326440,326,8160,0x70002940
326480,327,8161,0x70002950
326520,327,8162,0x70002960
326560,327,8163,0x70002970
326600,327,8164,0x70002980
326640,327,8165,0x70002990
326680,327,8166,0x700029A0
326720,327,8167,0x700029B0
326760,327,8168,0x700029C0
326800,327,8169,0x700029D0
326840,327,8170,0x700029E0
326880,327,8171,0x700029F0
326920,327,8172,0x70002A00
326960,327,8173,0x70002A10
327000,327,8174,0x70002A20
327040,327,8175,0x70002A30
327080,327,8176,0x70002A40
327120,327,8177,0x70002A50
327160,327,8178,0x70002A60
327200,327,8179,0x70002A70
327240,327,8180,0x70002A80
327280,327,8181,0x70002A90
327320,327,8182,0x70002AA0
327360,327,8183,0x70002AB0
327400,327,8184,0x70002AC0
327440,327,8185,0x70002AD0
327480,328,8186,0x70002AE0
327520,328,8187,0x70002AF0
327560,328,8188,0x70002B00
327600,328,8189,0x70002B10
327640,328,8190,0x70002B20
327680,328,8191,0x70002B30
327720,328,8192,0x70002B40
327760,328,8193,0x70002B50
327800,328,8194,0x70002B60
327840,328,8195,0x70002B70
327880,328,8196,0x70002B80
327920,328,8197,0x70002B90
327960,328,8198,0x70002BA0
328000,328,8199,0x70002BB0
328040,328,8200,0x70002BC0
328080,328,8201,0x70002BD0
328120,328,8202,0x70002BE0
328160,328,8203,0x70002BF0
328200,328,8204,0x70002C00
328240,328,8205,0x70002C10
328280,328,8206,0x70002C20
328320,328,8207,0x70002C30
328360,328,8208,0x70002C40
328400,328,8209,0x70002C50
328440,328,8210,0x70002C60
328480,329,8211,0x70002C70
328520,329,8212,0x70002C80
328560,329,8213,0x70002C90
328600,329,8214,0x70002CA0
328640,329,8215,0x70002CB0
328680,329,8216,0x70002CC0
328720,329,8217,0x70002CD0
328760,329,8218,0x70002CE0
328800,329,8219,0x70002CF0
328840,329,8220,0x70002D00
328880,329,8221,0x70002D10
328920,329,8222,0x70002D20
328960,329,8223,0x70002D30
329000,329,8224,0x70002D40
329040,329,8225,0x70002D50
329080,329,8226,0x70002D60
329120,329,8227,0x70002D70
329160,329,8228,0x70002D80
329200,329,8229,0x70002D90
329240,329,8230,0x70002DA0
329280,329,8231,0x70002DB0
329320,329,8232,0x70002DC0
329360,329,8233,0x70002DD0
329400,329,8234,0x70002DE0
329440,329,8235,0x70002DF0
329480,330,8236,0x70002E00
329520,330,8237,0x70002E10
329560,330,8238,0x70002E20
329600,330,8239,0x70002E30
329640,330,8240,0x70002E40
329680,330,8241,0x70002E50
329720,330,8242,0x70002E60
329760,330,8243,0x70002E70
329800,330,8244,0x70002E80
329840,330,8245,0x70002E90
329880,330,8246,0x70002EA0
329920,330,8247,0x70002EB0
329960,330,8248,0x70002EC0
330000,330,8249,0x70002ED0
330040,330,8250,0x70002EE0
330080,330,8251,0x70002EF0
330120,330,8252,0x70002F00
330160,330,8253,0x70002F10
330200,330,8254,0x70002F20
330240,330,8255,0x70002F30
330280,330,8256,0x70002F40
330320,330,8257,0x70002F50
330360,330,8258,0x70002F60
330400,330,8259,0x70002F70
330440,330,8260,0x70002F80
330480,331,8261,0x70002F90
330520,331,8262,0x70002FA0
330560,331,8263,0x70002FB0
330600,331,8264,0x70002FC0
330640,331,8265,0x70002FD0
330680,331,8266,0x70002FE0
330720,331,8267,0x70002FF0
330760,331,8268,0x70003000
330800,331,8269,0x70003010
330840,331,8270,0x70003020
330880,331,8271,0x70003030
330920,331,8272,0x70003040
330960,331,8273,0x70003050
331000,331,8274,0x70003060
331040,331,8275,0x70003070
331080,331,8276,0x70003080
331120,331,8277,0x70003090
331160,331,8278,0x700030A0
331200,331,8279,0x700030B0
331240,331,8280,0x700030C0
331280,331,8281,0x700030D0
331320,331,8282,0x700030E0
331360,331,8283,0x700030F0
331400,331,8284,0x70003100
331440,331,8285,0x70003110
331480,332,8286,0x70003120
331520,332,8287,0x70003130
331560,332,8288,0x70003140
331600,332,8289,0x70003150
331640,332,8290,0x70003160
331680,332,8291,0x70003170
331720,332,8292,0x70003180
331760,332,8293,0x70003190
331800,332,8294,0x700031A0
331840,332,8295,0x700031B0
331880,332,8296,0x700031C0
331920,332,8297,0x700031D0
331960,332,8298,0x700031E0
332000,332,8299,0x700031F0
332040,332,8300,0x70003200
332080,332,8301,0x70003210
332120,332,8302,0x70003220
332160,332,8303,0x70003230
332200,332,8304,0x70003240
332240,332,8305,0x70003250
332280,332,8306,0x70003260
332320,332,8307,0x70003270
332360,332,8308,0x70003280
332400,332,8309,0x70003290
332440,332,8310,0x700032A0
332480,333,8311,0x700032B0
332520,333,8312,0x700032C0
332560,333,8313,0x700032D0
332600,333,8314,0x700032E0
332640,333,8315,0x700032F0
332680,333,8316,0x70003300
332720,333,8317,0x70003310
332760,333,8318,0x70003320
332800,333,8319,0x70003330
332840,333,8320,0x70003340
332880,333,8321,0x70003350
332920,333,8322,0x70003360
332960,333,8323,0x70003370
333000,333,8324,0x70003380
333040,333,8325,0x70003390
333080,333,8326,0x700033A0
333120,333,8327,0x700033B0
333160,333,8328,0x700033C0
333200,333,8329,0x700033D0
333240,333,8330,0x700033E0
333280,333,8331,0x700033F0
333320,333,8332,0x70003400
333360,333,8333,0x70003410
333400,333,8334,0x70003420
333440,333,8335,0x70003430
333480,334,8336,0x70003440
333520,334,8337,0x70003450
333560,334,8338,0x70003460
333600,334,8339,0x70003470
333640,334,8340,0x70003480
333680,334,8341,0x70003490
333720,334,8342,0x700034A0
333760,334,8343,0x700034B0
333800,334,8344,0x700034C0
333840,334,8345,0x700034D0
333880,334,8346,0x700034E0
333920,334,8347,0x700034F0
333960,334,8348,0x70003500
334000,334,8349,0x70003510
334040,334,8350,0x70003520
334080,334,8351,0x70003530
334120,334,8352,0x70003540
334160,334,8353,0x70003550
334200,334,8354,0x70003560
334240,334,8355,0x70003570
334280,334,8356,0x70003580
334320,334,8357,0x70003590
334360,334,8358,0x700035A0
334400,334,8359,0x700035B0
334440,334,8360,0x700035C0
334480,335,8361,0x700035D0
334520,335,8362,0x700035E0
334560,335,8363,0x700035F0
334600,335,8364,0x70003600
334640,335,8365,0x70003610
334680,335,8366,0x70003620
334720,335,8367,0x70003630
334760,335,8368,0x70003640
334800,335,8369,0x70003650
334840,335,8370,0x70003660
334880,335,8371,0x70003670
334920,335,8372,0x70003680
334960,335,8373,0x70003690
335000,335,8374,0x700036A0
335040,335,8375,0x700036B0
335080,335,8376,0x700036C0
335120,335,8377,0x700036D0
335160,335,8378,0x700036E0
335200,335,8379,0x700036F0
335240,335,8380,0x70003700
335280,335,8381,0x70003710
335320,335,8382,0x70003720
335360,335,8383,0x70003730
335400,335,8384,0x70003740
335440,335,8385,0x70003750
335480,336,8386,0x70003760
335520,336,8387,0x70003770
335560,336,8388,0x70003780
335600,336,8389,0x70003790
335640,336,8390,0x700037A0
335680,336,8391,0x700037B0
335720,336,8392,0x700037C0
335760,336,8393,0x700037D0
335800,336,8394,0x700037E0
335840,336,8395,0x700037F0
335880,336,8396,0x70003800
335920,336,8397,0x70003810
335960,336,8398,0x70003820
336000,336,8399,0x70003830
336040,336,8400,0x70003840
336080,336,8401,0x70003850
336120,336,8402,0x70003860
336160,336,8403,0x70003870
336200,336,8404,0x70003880
336240,336,8405,0x70003890
336280,336,8406,0x700038A0
336320,336,8407,0x700038B0
336360,336,8408,0x700038C0
336400,336,8409,0x700038D0
336440,336,8410,0x700038E0
336480,337,8411,0x700038F0
336520,337,8412,0x70003900
336560,337,8413,0x70003910
336600,337,8414,0x70003920
336640,337,8415,0x70003930
336680,337,8416,0x70003940
336720,337,8417,0x70003950
336760,337,8418,0x70003960
336800,337,8419,0x70003970
336840,337,8420,0x70003980
336880,337,8421,0x70003990
336920,337,8422,0x700039A0
336960,337,8423,0x700039B0
337000,337,8424,0x700039C0
337040,337,8425,0x700039D0
337080,337,8426,0x700039E0
337120,337,8427,0x700039F0
337160,337,8428,0x70003A00
337200,337,8429,0x70003A10
337240,337,8430,0x70003A20
337280,337,8431,0x70003A30
337320,337,8432,0x70003A40
337360,337,8433,0x70003A50
337400,337,8434,0x70003A60
337440,337,8435,0x70003A70
337480,338,8436,0x70003A80
337520,338,8437,0x70003A90
337560,338,8438,0x70003AA0
337600,338,8439,0x70003AB0
337640,338,8440,0x70003AC0
337680,338,8441,0x70003AD0
337720,338,8442,0x70003AE0
337760,338,8443,0x70003AF0
337800,338,8444,0x70003B00
337840,338,8445,0x70003B10
337880,338,8446,0x70003B20
337920,338,8447,0x70003B30
337960,338,8448,0x70003B40
338000,338,8449,0x70003B50
338040,338,8450,0x70003B60
338080,338,8451,0x70003B70
338120,338,8452,0x70003B80
338160,338,8453,0x70003B90
338200,338,8454,0x70003BA0
338240,338,8455,0x70003BB0
338280,338,8456,0x70003BC0
338320,338,8457,0x70003BD0
338360,338,8458,0x70003BE0
338400,338,8459,0x70003BF0
338440,338,8460,0x70003C00
338480,339,8461,0x70003C10
338520,339,8462,0x70003C20
338560,339,8463,0x70003C30
338600,339,8464,0x70003C40
338640,339,8465,0x70003C50
338680,339,8466,0x70003C60
338720,339,8467,0x70003C70
338760,339,8468,0x70003C80
338800,339,8469,0x70003C90
338840,339,8470,0x70003CA0
338880,339,8471,0x70003CB0
338920,339,8472,0x70003CC0
338960,339,8473,0x70003CD0
339000,339,8474,0x70003CE0
339040,339,8475,0x70003CF0
339080,339,8476,0x70003D00
339120,339,8477,0x70003D10
339160,339,8478,0x70003D20
339200,339,8479,0x70003D30
339240,339,8480,0x70003D40
339280,339,8481,0x70003D50
339320,339,8482,0x70003D60
339360,339,8483,0x70003D70
339400,339,8484,0x70003D80
339440,339,8485,0x70003D90
339480,340,8486,0x70003DA0
339520,340,8487,0x70003DB0
339560,340,8488,0x70003DC0
339600,340,8489,0x70003DD0
339640,340,8490,0x70003DE0
339680,340,8491,0x70003DF0
339720,340,8492,0x70003E00
339760,340,8493,0x70003E10
339800,340,8494,0x70003E20
339840,340,8495,0x70003E30
339880,340,8496,0x70003E40
339920,340,8497,0x70003E50
339960,340,8498,0x70003E60
340000,340,8499,0x70003E70
340040,340,8500,0x70003E80
340080,340,8501,0x70003E90
340120,340,8502,0x70003EA0
340160,340,8503,0x70003EB0
340200,340,8504,0x70003EC0
340240,340,8505,0x70003ED0
340280,340,8506,0x70003EE0
340320,340,8507,0x70003EF0
340360,340,8508,0x70003F00
340400,340,8509,0x70003F10
340440,340,8510,0x70003F20
340480,341,8511,0x70003F30
340520,341,8512,0x70003F40
340560,341,8513,0x70003F50
340600,341,8514,0x70003F60
340640,341,8515,0x70003F70
340680,341,8516,0x70003F80
340720,341,8517,0x70003F90
340760,341,8518,0x70003FA0
340800,341,8519,0x70003FB0
340840,341,8520,0x70003FC0
340880,341,8521,0x70003FD0
340920,341,8522,0x70003FE0
340960,341,8523,0x70003FF0
341000,341,8524,0x70004000
341040,341,8525,0x70004010
341080,341,8526,0x70004020
341120,341,8527,0x70004030
341160,341,8528,0x70004040
341200,341,8529,0x70004050
341240,341,8530,0x70004060
341280,341,8531,0x70004070
341320,341,8532,0x70004080
341360,341,8533,0x70004090
341400,341,8534,0x700040A0
341440,341,8535,0x700040B0
341480,342,8536,0x700040C0
341520,342,8537,0x700040D0
341560,342,8538,0x700040E0
341600,342,8539,0x700040F0
341640,342,8540,0x70004100
341680,342,8541,0x70004110
341720,342,8542,0x70004120
341760,342,8543,0x70004130
341800,342,8544,0x70004140
341840,342,8545,0x70004150
341880,342,8546,0x70004160
341920,342,8547,0x70004170
341960,342,8548,0x70004180
342000,342,8549,0x70004190
342040,342,8550,0x700041A0
342080,342,8551,0x700041B0
342120,342,8552,0x700041C0
342160,342,8553,0x700041D0
342200,342,8554,0x700041E0
342240,342,8555,0x700041F0
342280,342,8556,0x70004200
342320,342,8557,0x70004210
342360,342,8558,0x70004220
342400,342,8559,0x70004230
342440,342,8560,0x70004240
342480,343,8561,0x70004250
342520,343,8562,0x70004260
342560,343,8563,0x70004270
342600,343,8564,0x70004280
342640,343,8565,0x70004290
342680,343,8566,0x700042A0
342720,343,8567,0x700042B0
342760,343,8568,0x700042C0
342800,343,8569,0x700042D0
342840,343,8570,0x700042E0
342880,343,8571,0x700042F0
342920,343,8572,0x70004300
342960,343,8573,0x70004310
343000,343,8574,0x70004320
343040,343,8575,0x70004330
343080,343,8576,0x70004340
343120,343,8577,0x70004350
343160,343,8578,0x70004360
343200,343,8579,0x70004370
343240,343,8580,0x70004380
343280,343,8581,0x70004390
343320,343,8582,0x700043A0
343360,343,8583,0x700043B0
343400,343,8584,0x700043C0
343440,343,8585,0x700043D0
343480,344,8586,0x700043E0
343520,344,8587,0x700043F0
343560,344,8588,0x70004400
343600,344,8589,0x70004410
343640,344,8590,0x70004420
343680,344,8591,0x70004430
343720,344,8592,0x70004440
343760,344,8593,0x70004450
343800,344,8594,0x70004460
343840,344,8595,0x70004470
343880,344,8596,0x70004480
343920,344,8597,0x70004490
343960,344,8598,0x700044A0
344000,344,8599,0x700044B0
344040,344,8600,0x700044C0
344080,344,8601,0x700044D0
344120,344,8602,0x700044E0
344160,344,8603,0x700044F0
344200,344,8604,0x70004500
344240,344,8605,0x70004510
344280,344,8606,0x70004520
344320,344,8607,0x70004530
344360,344,8608,0x70004540
344400,344,8609,0x70004550
344440,344,8610,0x70004560
344480,345,8611,0x70004570
344520,345,8612,0x70004580
344560,345,8613,0x70004590
344600,345,8614,0x700045A0
344640,345,8615,0x700045B0
344680,345,8616,0x700045C0
344720,345,8617,0x700045D0
344760,345,8618,0x700045E0
344800,345,8619,0x700045F0
344840,345,8620,0x70004600
344880,345,8621,0x70004610
344920,345,8622,0x70004620
344960,345,8623,0x70004630
345000,345,8624,0x70004640
345040,345,8625,0x70004650
345080,345,8626,0x70004660
345120,345,8627,0x70004670
345160,345,8628,0x70004680
345200,345,8629,0x70004690
345240,345,8630,0x700046A0
345280,345,8631,0x700046B0
345320,345,8632,0x700046C0
345360,345,8633,0x700046D0
345400,345,8634,0x700046E0
345440,345,8635,0x700046F0
345480,346,8636,0x70004700
345520,346,8637,0x70004710
345560,346,8638,0x70004720
345600,346,8639,0x70004730
345640,346,8640,0x70004740
345680,346,8641,0x70004750
345720,346,8642,0x70004760
345760,346,8643,0x70004770
345800,346,8644,0x70004780
345840,346,8645,0x70004790
345880,346,8646,0x700047A0
345920,346,8647,0x700047B0
345960,346,8648,0x700047C0
346000,346,8649,0x700047D0
346040,346,8650,0x700047E0
346080,346,8651,0x700047F0
346120,346,8652,0x70004800
346160,346,8653,0x70004810
346200,346,8654,0x70004820
346240,346,8655,0x70004830
346280,346,8656,0x70004840
346320,346,8657,0x70004850
346360,346,8658,0x70004860
346400,346,8659,0x70004870
346440,346,8660,0x70004880
346480,347,8661,0x70004890
346520,347,8662,0x700048A0
346560,347,8663,0x700048B0
346600,347,8664,0x700048C0
346640,347,8665,0x700048D0
346680,347,8666,0x700048E0
346720,347,8667,0x700048F0
346760,347,8668,0x70004900
346800,347,8669,0x70004910
346840,347,8670,0x70004920
346880,347,8671,0x70004930
346920,347,8672,0x70004940
346960,347,8673,0x70004950
347000,347,8674,0x70004960
347040,347,8675,0x70004970
347080,347,8676,0x70004980
347120,347,8677,0x70004990
347160,347,8678,0x700049A0
347200,347,8679,0x700049B0
347240,347,8680,0x700049C0
347280,347,8681,0x700049D0
347320,347,8682,0x700049E0
347360,347,8683,0x700049F0
347400,347,8684,0x70004A00
347440,347,8685,0x70004A10
347480,348,8686,0x70004A20
347520,348,8687,0x70004A30
347560,348,8688,0x70004A40
347600,348,8689,0x70004A50
347640,348,8690,0x70004A60
347680,348,8691,0x70004A70
347720,348,8692,0x70004A80
347760,348,8693,0x70004A90
347800,348,8694,0x70004AA0
347840,348,8695,0x70004AB0
347880,348,8696,0x70004AC0
347920,348,8697,0x70004AD0
347960,348,8698,0x70004AE0
348000,348,8699,0x70004AF0
348040,348,8700,0x70004B00
348080,348,8701,0x70004B10
348120,348,8702,0x70004B20
348160,348,8703,0x70004B30
348200,348,8704,0x70004B40
348240,348,8705,0x70004B50
348280,348,8706,0x70004B60
348320,348,8707,0x70004B70
348360,348,8708,0x70004B80
348400,348,8709,0x70004B90
348440,348,8710,0x70004BA0
348480,349,8711,0x70004BB0
348520,349,8712,0x70004BC0
348560,349,8713,0x70004BD0
348600,349,8714,0x70004BE0
348640,349,8715,0x70004BF0
348680,349,8716,0x70004C00
348720,349,8717,0x70004C10
348760,349,8718,0x70004C20
348800,349,8719,0x70004C30
348840,349,8720,0x70004C40
348880,349,8721,0x70004C50
348920,349,8722,0x70004C60
348960,349,8723,0x70004C70
349000,349,8724,0x70004C80
349040,349,8725,0x70004C90
349080,349,8726,0x70004CA0
349120,349,8727,0x70004CB0
349160,349,8728,0x70004CC0
349200,349,8729,0x70004CD0
349240,349,8730,0x70004CE0
349280,349,8731,0x70004CF0
349320,349,8732,0x70004D00
349360,349,8733,0x70004D10
349400,349,8734,0x70004D20
349440,349,8735,0x70004D30
349480,350,8736,0x70004D40
349520,350,8737,0x70004D50
349560,350,8738,0x70004D60
349600,350,8739,0x70004D70
349640,350,8740,0x70004D80
349680,350,8741,0x70004D90
